province,phufull,season,year,week,day,date,Flu Test,A(H1)pdm09 Positive,A(H3) Positive,Total Flu A Positive,Total Flu B Positive,Total Flu Positive,RSV Test,RSV Positive,HPIV Test,HPIV 1 Positive,HPIV 2 Positive,HPIV 3 Positive,HPIV 4 Positive,Other HPIV Positive,Adeno Test,Adeno Positive,HMPV Test,HMPV Positive,Rhino Test,Rhino Positive,Coron Test,Coron Positive,A(UnS) Positive,Entero/Rhino Test,Entero/Rhino Positive,HCOV Test,HCOV Positive,SARS-CoV-2 Test,SARS-CoV-2 Positive,ADV Test,ADV Positive,EV/RV Test,EV/RV Positive,HCoV Test,HCoV Positive
Saskatchewan,Saskatchewan,2023-2024,2024,15,,2023-2024,1243,0,0,16,143,,1026,38,397,0,0,24,0,0,,,397,9,,,,,16,,,,,1682,79,397,2,397,42,397,24
Saskatchewan,Saskatoon,2014-2015,2015,26,6.0,2015-06-27,57.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,57.0,0.0,0.0,1.0,0.0,0.0,57.0,4.0,57.0,1.0,57.0,14.0,57.0,0.0,,,,,,,,,,,,,
Saskatchewan,Saskatchewan,2019-2020,2019,41,6.0,2019-10-12,408.0,0.0,0.0,4.0,0.0,4.0,408.0,3.0,309.0,2.0,0.0,1.0,0.0,0.0,309.0,2.0,309.0,0.0,,,309.0,0.0,4.0,309.0,71.0,,,,,,,,,,
Saskatchewan,Saskatchewan,2017-2018,2018,20,6.0,2018-05-19,245.0,0.0,1.0,3.0,1.0,4.0,245.0,15.0,245.0,4.0,4.0,15.0,3.0,0.0,245.0,7.0,245.0,5.0,,,245.0,2.0,2.0,245.0,53.0,,,,,,,,,,
Saskatchewan,Regina,2015-2016,2016,7,6.0,2016-02-20,523.0,155.0,1.0,169.0,35.0,204.0,523.0,21.0,523.0,5.0,9.0,1.0,0.0,0.0,523.0,16.0,523.0,48.0,523.0,39.0,523.0,36.0,,,,,,,,,,,,,
Saskatchewan,Saskatoon,2014-2015,2015,16,6.0,2015-04-18,59.0,0.0,0.0,1.0,7.0,8.0,59.0,9.0,50.0,0.0,0.0,3.0,1.0,0.0,50.0,2.0,50.0,3.0,50.0,5.0,50.0,3.0,,,,,,,,,,,,,
Saskatchewan,Saskatoon,2014-2015,2015,17,6.0,2015-04-25,37.0,0.0,0.0,1.0,5.0,6.0,37.0,2.0,35.0,0.0,0.0,5.0,0.0,0.0,35.0,1.0,35.0,3.0,35.0,1.0,35.0,2.0,,,,,,,,,,,,,
Saskatchewan,Saskatoon,2017-2018,2018,19,6.0,2018-05-12,119.0,0.0,0.0,7.0,1.0,8.0,119.0,6.0,119.0,0.0,0.0,3.0,0.0,0.0,119.0,1.0,119.0,1.0,,,119.0,0.0,7.0,119.0,0.0,,,,,,,,,,
Saskatchewan,Saskatchewan,2014-2015,2015,24,6.0,2015-06-13,174.0,0.0,0.0,0.0,6.0,6.0,174.0,0.0,174.0,0.0,1.0,3.0,0.0,0.0,174.0,7.0,174.0,16.0,174.0,35.0,174.0,2.0,,,,,,,,,,,,,
Saskatchewan,Saskatchewan,2014-2015,2014,36,6.0,2014-09-06,65.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,65.0,1.0,65.0,0.0,65.0,15.0,65.0,0.0,,,,,,,,,,,,,
Saskatchewan,Saskatchewan,2014-2015,2015,29,6.0,2015-07-18,154.0,0.0,0.0,0.0,0.0,0.0,154.0,0.0,154.0,0.0,1.0,2.0,0.0,0.0,154.0,5.0,154.0,11.0,154.0,35.0,154.0,0.0,,,,,,,,,,,,,
Saskatchewan,Saskatchewan,2015-2016,2016,4,6.0,2016-01-30,439.0,53.0,6.0,69.0,4.0,73.0,439.0,12.0,391.0,20.0,1.0,1.0,2.0,0.0,391.0,14.0,391.0,47.0,391.0,43.0,391.0,23.0,,,,,,,,,,,,,
Saskatchewan,Saskatoon,2014-2015,2015,27,6.0,2015-07-04,27.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,27.0,2.0,27.0,0.0,27.0,5.0,27.0,0.0,,,,,,,,,,,,,
Saskatchewan,Saskatoon,2015-2016,2015,35,6.0,2015-08-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
Saskatchewan,Saskatchewan,2017-2018,2018,22,6.0,2018-06-02,179.0,0.0,0.0,0.0,0.0,0.0,179.0,8.0,179.0,0.0,2.0,14.0,1.0,0.0,179.0,5.0,179.0,3.0,,,179.0,0.0,0.0,179.0,65.0,,,,,,,,,,
Saskatchewan,Saskatoon,2015-2016,2016,16,6.0,2016-04-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
Saskatchewan,Saskatchewan,2015-2016,2016,30,6.0,2016-07-30,118.0,0.0,0.0,0.0,0.0,0.0,118.0,9.0,118.0,0.0,0.0,6.0,1.0,0.0,118.0,5.0,118.0,0.0,118.0,28.0,118.0,1.0,,,,,,,,,,,,,
Saskatchewan,Saskatchewan,2023-2024,2024,3,,2023-2024,1362,0,0,29,59,,1194,99,454,0,0,3,0,0,,,454,55,,,,,29,,,,,1837,212,454,7,454,37,454,19
Saskatchewan,Saskatoon,2016-2017,2016,44,6.0,2016-11-05,114.0,0.0,0.0,2.0,2.0,4.0,114.0,4.0,58.0,0.0,0.0,5.0,0.0,0.0,58.0,2.0,58.0,0.0,,,58.0,1.0,2.0,58.0,14.0,,,,,,,,,,
Saskatchewan,Saskatoon,2018-2019,2019,14,6.0,2019-04-06,197.0,0.0,0.0,23.0,4.0,27.0,197.0,20.0,197.0,0.0,0.0,0.0,0.0,14.0,197.0,0.0,197.0,15.0,,,197.0,1.0,23.0,197.0,16.0,,,,,,,,,,
Saskatchewan,Regina,2014-2015,2015,7,6.0,2015-02-14,305.0,0.0,17.0,21.0,9.0,30.0,305.0,75.0,305.0,0.0,3.0,14.0,4.0,0.0,305.0,10.0,305.0,5.0,305.0,17.0,305.0,50.0,,,,,,,,,,,,,
Saskatchewan,Regina,2014-2015,2015,15,6.0,2015-04-11,218.0,0.0,0.0,0.0,26.0,26.0,218.0,27.0,218.0,0.0,0.0,7.0,0.0,0.0,218.0,9.0,218.0,10.0,218.0,25.0,218.0,14.0,,,,,,,,,,,,,
Saskatchewan,Saskatoon,2017-2018,2017,41,6.0,2017-10-14,90.0,0.0,0.0,1.0,0.0,1.0,90.0,0.0,90.0,3.0,1.0,0.0,0.0,0.0,90.0,6.0,90.0,2.0,,,90.0,0.0,1.0,90.0,48.0,,,,,,,,,,
Saskatchewan,Saskatchewan,2016-2017,2017,32,6.0,2017-08-12,130.0,0.0,0.0,1.0,0.0,1.0,130.0,0.0,130.0,2.0,1.0,0.0,0.0,0.0,130.0,3.0,130.0,1.0,,,87.0,0.0,1.0,130.0,33.0,,,,,,,,,,
Saskatchewan,Regina,2019-2020,2019,39,6.0,2019-09-28,161.0,0.0,0.0,3.0,0.0,3.0,161.0,0.0,77.0,2.0,0.0,0.0,0.0,0.0,77.0,1.0,77.0,0.0,,,77.0,0.0,3.0,77.0,43.0,,,,,,,,,,
Saskatchewan,Saskatoon,2014-2015,2014,39,6.0,2014-09-27,53.0,0.0,0.0,1.0,0.0,1.0,53.0,1.0,53.0,0.0,0.0,0.0,0.0,0.0,53.0,2.0,53.0,0.0,53.0,27.0,53.0,0.0,,,,,,,,,,,,,
Saskatchewan,Saskatoon,2015-2016,2015,45,6.0,2015-11-07,63.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,63.0,3.0,63.0,1.0,63.0,16.0,63.0,0.0,,,,,,,,,,,,,
Saskatchewan,Saskatoon,2019-2020,2020,14,6.0,2020-04-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
Saskatchewan,Saskatchewan,2020-2021,2021,24,6.0,2021-06-19,54.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,23.0,0.0,,,23.0,1.0,0.0,23.0,5.0,0.0,0.0,,,,,,,,
Saskatchewan,Saskatchewan,2014-2015,2015,19,6.0,2015-05-09,205.0,0.0,0.0,0.0,19.0,19.0,205.0,4.0,205.0,0.0,1.0,9.0,1.0,0.0,205.0,5.0,205.0,15.0,205.0,57.0,205.0,2.0,,,,,,,,,,,,,
Saskatchewan,Saskatoon,2017-2018,2017,47,6.0,2017-11-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
Saskatchewan,Saskatchewan,2020-2021,2021,6,6.0,2021-02-13,10174.0,0.0,0.0,0.0,0.0,0.0,1578.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,33.0,0.0,,,33.0,0.0,0.0,33.0,4.0,0.0,0.0,,,,,,,,
Saskatchewan,Saskatoon,2019-2020,2020,21,6.0,2020-05-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
Saskatchewan,Saskatchewan,2019-2020,2020,33,6.0,2020-08-15,45.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,40.0,0.0,,,40.0,0.0,0.0,40.0,9.0,,,,,,,,,,
Saskatchewan,Saskatchewan,2023-2024,2024,7,,2023-2024,1298,0,0,18,65,,1054,85,424,1,0,2,0,0,,,424,27,,,,,18,,,,,1731,147,424,3,424,37,424,34
Saskatchewan,Saskatoon,2015-2016,2015,50,6.0,2015-12-12,47.0,0.0,0.0,0.0,0.0,0.0,47.0,2.0,47.0,2.0,1.0,0.0,4.0,0.0,47.0,4.0,47.0,1.0,47.0,8.0,47.0,0.0,,,,,,,,,,,,,
Saskatchewan,Saskatoon,2015-2016,2016,4,6.0,2016-01-30,83.0,0.0,0.0,9.0,2.0,11.0,83.0,3.0,35.0,11.0,0.0,0.0,0.0,0.0,35.0,1.0,35.0,0.0,35.0,2.0,35.0,2.0,,,,,,,,,,,,,
Saskatchewan,Saskatchewan,2019-2020,2019,52,6.0,2019-12-28,536.0,0.0,0.0,130.0,61.0,191.0,536.0,9.0,442.0,6.0,1.0,0.0,1.0,0.0,442.0,4.0,442.0,10.0,,,442.0,7.0,130.0,442.0,18.0,,,,,,,,,,
Saskatchewan,Saskatoon,2015-2016,2016,32,6.0,2016-08-13,33.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,33.0,0.0,0.0,1.0,0.0,0.0,33.0,0.0,33.0,0.0,33.0,11.0,33.0,0.0,,,,,,,,,,,,,
Saskatchewan,Saskatchewan,2017-2018,2018,28,6.0,2018-07-14,160.0,0.0,0.0,0.0,0.0,0.0,160.0,0.0,160.0,0.0,4.0,10.0,2.0,0.0,160.0,3.0,160.0,0.0,,,160.0,0.0,0.0,160.0,53.0,,,,,,,,,,
Saskatchewan,Saskatchewan,2014-2015,2014,46,6.0,2014-11-15,120.0,0.0,1.0,1.0,0.0,1.0,120.0,6.0,120.0,0.0,0.0,5.0,1.0,0.0,120.0,6.0,120.0,0.0,120.0,24.0,120.0,0.0,,,,,,,,,,,,,
Saskatchewan,Regina,2014-2015,2014,50,6.0,2014-12-13,241.0,0.0,47.0,52.0,1.0,53.0,241.0,36.0,241.0,0.0,1.0,11.0,8.0,0.0,241.0,7.0,241.0,0.0,241.0,27.0,241.0,5.0,,,,,,,,,,,,,
Saskatchewan,Saskatchewan,2014-2015,2015,20,6.0,2015-05-16,154.0,0.0,0.0,0.0,21.0,21.0,154.0,0.0,154.0,0.0,0.0,4.0,0.0,0.0,154.0,4.0,154.0,13.0,154.0,42.0,154.0,3.0,,,,,,,,,,,,,
Saskatchewan,Saskatoon,2018-2019,2019,15,6.0,2019-04-13,196.0,0.0,0.0,28.0,1.0,29.0,196.0,8.0,196.0,0.0,0.0,0.0,0.0,13.0,196.0,0.0,196.0,10.0,,,196.0,4.0,28.0,196.0,19.0,,,,,,,,,,
Saskatchewan,Saskatoon,2015-2016,2016,34,6.0,2016-08-27,45.0,0.0,0.0,0.0,0.0,0.0,45.0,3.0,45.0,0.0,0.0,3.0,0.0,0.0,45.0,2.0,45.0,0.0,45.0,12.0,0.0,0.0,,,,,,,,,,,,,
Saskatchewan,Saskatchewan,2014-2015,2014,48,6.0,2014-11-29,191.0,0.0,12.0,19.0,3.0,22.0,191.0,16.0,215.0,0.0,0.0,9.0,4.0,0.0,215.0,13.0,215.0,0.0,215.0,34.0,215.0,2.0,,,,,,,,,,,,,
Saskatchewan,Saskatoon,2015-2016,2015,40,6.0,2015-10-03,49.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,49.0,1.0,49.0,0.0,49.0,17.0,49.0,0.0,,,,,,,,,,,,,
Saskatchewan,Saskatchewan,2023-2024,2024,11,,2023-2024,1236,0,0,23,153,,1017,58,407,1,0,13,3,0,,,407,22,,,,,23,,,,,1727,103,407,7,407,21,407,27
Saskatchewan,Saskatchewan,2015-2016,2016,22,6.0,2016-06-04,229.0,0.0,0.0,0.0,6.0,6.0,229.0,16.0,229.0,1.0,0.0,18.0,0.0,0.0,229.0,6.0,229.0,1.0,229.0,58.0,229.0,3.0,,,,,,,,,,,,,
Saskatchewan,Saskatoon,2017-2018,2017,49,6.0,2017-12-09,182.0,0.0,0.0,25.0,5.0,30.0,182.0,6.0,182.0,3.0,0.0,1.0,0.0,0.0,182.0,4.0,182.0,3.0,,,182.0,2.0,25.0,182.0,7.0,,,,,,,,,,
Saskatchewan,Saskatchewan,2015-2016,2016,20,6.0,2016-05-21,290.0,0.0,2.0,2.0,6.0,8.0,290.0,40.0,290.0,3.0,2.0,11.0,0.0,0.0,290.0,2.0,290.0,4.0,290.0,73.0,290.0,20.0,,,,,,,,,,,,,
Saskatchewan,Saskatchewan,2018-2019,2019,34,6.0,2019-08-24,146.0,0.0,0.0,1.0,1.0,2.0,146.0,15.0,89.0,0.0,0.0,1.0,0.0,0.0,89.0,2.0,89.0,0.0,,,89.0,0.0,1.0,89.0,27.0,,,,,,,,,,
Saskatchewan,Regina,2015-2016,2015,48,6.0,2015-11-28,163.0,2.0,1.0,3.0,0.0,3.0,163.0,1.0,163.0,8.0,4.0,0.0,4.0,0.0,163.0,8.0,163.0,4.0,163.0,48.0,163.0,1.0,,,,,,,,,,,,,
Saskatchewan,Saskatoon,2019-2020,2020,25,6.0,2020-06-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
Saskatchewan,Saskatchewan,2017-2018,2018,18,6.0,2018-05-05,204.0,1.0,0.0,1.0,5.0,6.0,204.0,22.0,204.0,1.0,7.0,9.0,2.0,0.0,204.0,1.0,204.0,6.0,,,204.0,3.0,0.0,204.0,57.0,,,,,,,,,,
Saskatchewan,Saskatoon,2014-2015,2015,10,6.0,2015-03-07,68.0,0.0,0.0,2.0,5.0,7.0,68.0,16.0,34.0,0.0,0.0,4.0,0.0,0.0,34.0,3.0,34.0,1.0,34.0,5.0,34.0,5.0,,,,,,,,,,,,,
Saskatchewan,Regina,2019-2020,2019,35,6.0,2019-08-31,161.0,0.0,0.0,0.0,0.0,0.0,161.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,75.0,1.0,75.0,0.0,,,75.0,0.0,0.0,75.0,25.0,,,,,,,,,,
Saskatchewan,Saskatchewan,2017-2018,2017,43,6.0,2017-10-28,304.0,0.0,0.0,0.0,0.0,0.0,304.0,5.0,203.0,8.0,3.0,0.0,1.0,0.0,304.0,4.0,304.0,1.0,,,304.0,0.0,0.0,304.0,129.0,,,,,,,,,,
Saskatchewan,Saskatoon,2017-2018,2017,46,6.0,2017-11-18,126.0,0.0,0.0,6.0,1.0,7.0,126.0,3.0,126.0,3.0,0.0,0.0,0.0,0.0,126.0,1.0,126.0,1.0,,,126.0,0.0,6.0,126.0,16.0,,,,,,,,,,
Saskatchewan,Saskatchewan,2023-2024,2023,41,6.0,2023-10-14,918.0,0.0,0.0,5.0,0.0,5.0,887.0,7.0,390.0,0.0,0.0,0.0,1.0,0.0,390.0,5.0,390.0,2.0,,,,,5.0,390.0,73.0,390.0,1.0,2293.0,341.0,,,,,,
Saskatchewan,Saskatchewan,2015-2016,2016,6,6.0,2016-02-13,656.0,123.0,1.0,191.0,17.0,208.0,656.0,23.0,530.0,8.0,10.0,4.0,1.0,0.0,530.0,11.0,530.0,56.0,530.0,56.0,530.0,24.0,,,,,,,,,,,,,
Saskatchewan,Saskatoon,2019-2020,2020,26,6.0,2020-06-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
Saskatchewan,Saskatchewan,2023-2024,2024,13,,2023-2024,1348,0,0,35,214,,1092,41,420,0,0,18,2,0,,,420,16,,,,,35,,,,,1750,84,420,2,420,33,420,20
Saskatchewan,Saskatchewan,2014-2015,2014,45,6.0,2014-11-08,177.0,0.0,0.0,1.0,3.0,4.0,177.0,0.0,177.0,0.0,0.0,4.0,5.0,0.0,177.0,5.0,177.0,0.0,177.0,42.0,177.0,1.0,,,,,,,,,,,,,
Saskatchewan,Saskatchewan,2014-2015,2015,7,6.0,2015-02-14,380.0,0.0,17.0,22.0,10.0,32.0,380.0,96.0,363.0,0.0,4.0,16.0,5.0,0.0,363.0,13.0,363.0,6.0,363.0,22.0,363.0,55.0,,,,,,,,,,,,,
Saskatchewan,Saskatoon,2015-2016,2016,18,6.0,2016-05-07,82.0,0.0,0.0,1.0,9.0,10.0,82.0,10.0,82.0,0.0,0.0,0.0,0.0,0.0,82.0,2.0,82.0,0.0,82.0,19.0,82.0,7.0,,,,,,,,,,,,,
Saskatchewan,Saskatoon,2017-2018,2018,18,6.0,2018-05-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
Saskatchewan,Saskatoon,2018-2019,2019,4,6.0,2019-01-26,214.0,0.0,0.0,13.0,3.0,16.0,214.0,33.0,214.0,0.0,0.0,0.0,1.0,0.0,214.0,0.0,214.0,2.0,,,214.0,2.0,13.0,214.0,1.0,,,,,,,,,,
Saskatchewan,Regina,2013-2014,2013,36,6.0,2013-09-07,47.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,47.0,1.0,0.0,0.0,1.0,0.0,47.0,4.0,47.0,1.0,47.0,13.0,47.0,0.0,,,,,,,,,,,,,
Saskatchewan,Regina,2018-2019,2018,44,6.0,2018-11-03,192.0,31.0,0.0,32.0,0.0,32.0,192.0,0.0,192.0,0.0,2.0,1.0,2.0,0.0,192.0,5.0,192.0,0.0,,,192.0,0.0,1.0,192.0,48.0,,,,,,,,,,
Saskatchewan,Saskatchewan,2019-2020,2020,24,6.0,2020-06-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.0,0.0,1.0,0.0,0.0,0.0,131.0,1.0,131.0,0.0,,,131.0,0.0,0.0,131.0,12.0,,,,,,,,,,
Saskatchewan,Regina,2015-2016,2015,44,6.0,2015-10-31,184.0,0.0,0.0,0.0,0.0,0.0,184.0,0.0,184.0,5.0,5.0,1.0,1.0,0.0,184.0,4.0,184.0,3.0,184.0,70.0,184.0,0.0,,,,,,,,,,,,,
Saskatchewan,Regina,2018-2019,2019,21,6.0,2019-05-25,68.0,0.0,1.0,4.0,1.0,5.0,68.0,1.0,68.0,0.0,0.0,7.0,0.0,0.0,68.0,3.0,68.0,5.0,,,68.0,1.0,3.0,68.0,20.0,,,,,,,,,,
Saskatchewan,Saskatchewan,2021-2022,2022,27,6.0,2022-07-09,291.0,0.0,0.0,3.0,0.0,3.0,291.0,4.0,48.0,0.0,0.0,0.0,1.0,0.0,48.0,0.0,48.0,7.0,,,,,3.0,48.0,15.0,47.0,0.0,,,,,,,,
Saskatchewan,Saskatchewan,2014-2015,2015,25,6.0,2015-06-20,127.0,0.0,1.0,1.0,5.0,6.0,127.0,0.0,127.0,1.0,0.0,1.0,0.0,0.0,127.0,8.0,127.0,7.0,127.0,48.0,127.0,1.0,,,,,,,,,,,,,
Saskatchewan,Saskatoon,2014-2015,2014,37,6.0,2014-09-13,34.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,34.0,1.0,34.0,0.0,34.0,6.0,34.0,0.0,,,,,,,,,,,,,
Saskatchewan,Saskatoon,2014-2015,2014,40,6.0,2014-10-04,50.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,50.0,0.0,0.0,0.0,0.0,1.0,50.0,1.0,50.0,0.0,50.0,19.0,50.0,0.0,,,,,,,,,,,,,
Saskatchewan,Regina,2014-2015,2015,5,6.0,2015-01-31,368.0,0.0,34.0,37.0,7.0,44.0,368.0,81.0,368.0,1.0,0.0,15.0,2.0,0.0,368.0,6.0,368.0,0.0,368.0,19.0,368.0,55.0,,,,,,,,,,,,,
Saskatchewan,Regina,2017-2018,2017,45,6.0,2017-11-11,285.0,0.0,2.0,2.0,2.0,4.0,285.0,1.0,285.0,29.0,3.0,0.0,0.0,0.0,285.0,6.0,285.0,2.0,,,285.0,0.0,0.0,285.0,76.0,,,,,,,,,,
Saskatchewan,Saskatoon,2014-2015,2015,31,6.0,2015-08-01,40.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,40.0,1.0,40.0,0.0,40.0,6.0,40.0,0.0,,,,,,,,,,,,,
Saskatchewan,Regina,2013-2014,2013,43,6.0,2013-10-26,114.0,0.0,0.0,0.0,0.0,0.0,114.0,0.0,114.0,4.0,2.0,0.0,1.0,0.0,114.0,9.0,114.0,0.0,114.0,28.0,114.0,1.0,,,,,,,,,,,,,
Saskatchewan,Saskatoon,2014-2015,2015,18,6.0,2015-05-02,53.0,0.0,0.0,0.0,5.0,5.0,53.0,2.0,53.0,0.0,0.0,3.0,1.0,0.0,53.0,2.0,53.0,3.0,53.0,15.0,53.0,3.0,,,,,,,,,,,,,
Saskatchewan,Regina,2018-2019,2019,30,6.0,2019-07-27,61.0,0.0,0.0,0.0,0.0,0.0,61.0,1.0,27.0,0.0,0.0,0.0,0.0,0.0,27.0,1.0,27.0,1.0,,,27.0,0.0,0.0,27.0,11.0,,,,,,,,,,
Saskatchewan,Saskatchewan,2016-2017,2017,24,6.0,2017-06-17,208.0,0.0,0.0,1.0,4.0,5.0,208.0,1.0,208.0,2.0,1.0,7.0,2.0,0.0,208.0,9.0,208.0,13.0,,,208.0,0.0,1.0,208.0,63.0,,,,,,,,,,
Saskatchewan,Saskatchewan,2017-2018,2018,27,6.0,2018-07-07,159.0,0.0,0.0,0.0,0.0,0.0,159.0,0.0,159.0,1.0,1.0,14.0,0.0,0.0,159.0,3.0,159.0,0.0,,,159.0,0.0,0.0,159.0,53.0,,,,,,,,,,
Saskatchewan,Saskatchewan,2015-2016,2016,33,6.0,2016-08-20,192.0,0.0,0.0,1.0,0.0,1.0,192.0,11.0,192.0,0.0,0.0,6.0,1.0,0.0,192.0,5.0,192.0,0.0,192.0,58.0,192.0,0.0,,,,,,,,,,,,,
Saskatchewan,Saskatchewan,2021-2022,2021,47,6.0,2021-11-27,746.0,0.0,0.0,0.0,0.0,0.0,746.0,1.0,145.0,0.0,0.0,14.0,2.0,0.0,145.0,1.0,145.0,0.0,,,,,0.0,145.0,12.0,145.0,2.0,,,,,,,,
Saskatchewan,Saskatchewan,2018-2019,2019,15,6.0,2019-04-13,358.0,4.0,11.0,46.0,5.0,51.0,358.0,35.0,358.0,0.0,0.0,8.0,0.0,13.0,358.0,3.0,358.0,19.0,,,358.0,17.0,31.0,358.0,39.0,,,,,,,,,,
Saskatchewan,Saskatchewan,2014-2015,2014,38,6.0,2014-09-20,179.0,0.0,0.0,1.0,0.0,1.0,179.0,1.0,179.0,0.0,0.0,3.0,0.0,0.0,179.0,3.0,179.0,0.0,179.0,75.0,179.0,0.0,,,,,,,,,,,,,
Saskatchewan,Saskatchewan,2019-2020,2020,1,6.0,2020-01-04,378.0,0.0,0.0,55.0,42.0,97.0,378.0,21.0,378.0,5.0,1.0,0.0,0.0,0.0,378.0,2.0,378.0,0.0,,,378.0,4.0,55.0,378.0,3.0,,,,,,,,,,
Saskatchewan,Saskatoon,2017-2018,2018,27,6.0,2018-07-07,47.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,47.0,0.0,0.0,3.0,0.0,0.0,47.0,1.0,47.0,0.0,,,47.0,0.0,0.0,47.0,13.0,,,,,,,,,,
Saskatchewan,Saskatchewan,2014-2015,2015,26,6.0,2015-06-27,134.0,0.0,0.0,0.0,1.0,1.0,134.0,0.0,134.0,0.0,0.0,3.0,0.0,0.0,134.0,6.0,134.0,5.0,134.0,44.0,134.0,0.0,,,,,,,,,,,,,
Saskatchewan,Saskatoon,2014-2015,2015,13,6.0,2015-03-28,66.0,0.0,0.0,1.0,3.0,4.0,66.0,11.0,39.0,0.0,0.0,3.0,1.0,0.0,39.0,1.0,39.0,1.0,39.0,7.0,39.0,4.0,,,,,,,,,,,,,
Saskatchewan,Saskatoon,2017-2018,2017,52,6.0,2017-12-30,250.0,0.0,0.0,35.0,19.0,54.0,250.0,2.0,250.0,3.0,1.0,0.0,1.0,0.0,250.0,2.0,250.0,11.0,,,250.0,2.0,35.0,250.0,7.0,,,,,,,,,,
Saskatchewan,Saskatoon,2015-2016,2016,30,6.0,2016-07-30,32.0,0.0,0.0,0.0,0.0,0.0,32.0,3.0,32.0,0.0,0.0,0.0,1.0,0.0,32.0,2.0,32.0,0.0,32.0,7.0,32.0,0.0,,,,,,,,,,,,,
Saskatchewan,Saskatchewan,2018-2019,2019,20,6.0,2019-05-18,231.0,2.0,5.0,8.0,5.0,13.0,231.0,3.0,231.0,0.0,1.0,9.0,0.0,0.0,231.0,4.0,231.0,14.0,,,231.0,29.0,1.0,231.0,43.0,,,,,,,,,,
Saskatchewan,Saskatchewan,2019-2020,2020,32,6.0,2020-08-08,32.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,39.0,1.0,39.0,0.0,,,39.0,0.0,0.0,39.0,8.0,,,,,,,,,,
Saskatchewan,Saskatoon,2017-2018,2017,40,6.0,2017-10-07,86.0,0.0,0.0,0.0,0.0,0.0,86.0,1.0,86.0,0.0,0.0,0.0,0.0,0.0,86.0,2.0,86.0,0.0,,,86.0,1.0,0.0,86.0,39.0,,,,,,,,,,
Saskatchewan,Saskatchewan,2014-2015,2014,47,6.0,2014-11-22,202.0,0.0,6.0,15.0,0.0,15.0,202.0,7.0,202.0,0.0,1.0,5.0,12.0,0.0,202.0,11.0,202.0,0.0,202.0,33.0,202.0,0.0,,,,,,,,,,,,,
